date,opponent,goals,assists,points,plus_minus,SOG,TOI,result,team_score,opp_score,game_number,game_context,season,opp_goalie_id,opp_goalie_name
2025-01-20,STL,1,1,2,2,6,24.183333333333334,L,4,5,,regular_season,2024-25,8476412,J. Binnington
2025-01-23,STL,0,1,1,2,4,23.066666666666666,W,4,2,,regular_season,2024-25,8480981,J. Hofer
2025-01-24,DAL,2,0,2,1,3,24.166666666666668,L,3,4,,regular_season,2024-25,8479979,J. Oettinger
2025-01-26,FLA,1,0,1,1,1,21.3,W,4,1,,regular_season,2024-25,8481519,S. Knight
2025-01-28,DAL,1,1,2,-1,3,23.416666666666668,L,3,4,,regular_season,2024-25,8479979,J. Oettinger
2025-01-30,CBJ,0,0,0,-1,2,20.7,L,1,2,,regular_season,2024-25,8478007,E. Merzlikins
2025-02-02,NYR,2,0,2,0,4,20.2,L,2,4,,regular_season,2024-25,8471734,J. Quick
2025-02-04,NYI,0,0,0,0,2,22.366666666666667,L,1,2,,regular_season,2024-25,8478009,I. Sorokin
2025-02-06,NJD,1,0,1,2,6,22.1,W,3,1,,regular_season,2024-25,8474596,J. Allen
2025-02-08,BOS,0,2,2,1,5,20.733333333333334,W,4,3,,regular_season,2024-25,8480280,J. Swayman
2025-02-22,VAN,0,0,0,1,1,17.75,W,3,1,,regular_season,2024-25,8480947,K. Lankinen
2025-02-24,LAK,0,0,0,-1,3,21.083333333333332,L,2,5,,regular_season,2024-25,8475311,D. Kuemper
2025-02-27,CHI,0,1,1,-2,1,22.183333333333334,W,7,5,,regular_season,2024-25,8475852,P. Mrazek
2025-03-02,NJD,0,2,2,0,4,19.316666666666666,W,2,0,,regular_season,2024-25,8474593,J. Markstrom
2025-03-05,TOR,1,1,2,1,6,17.566666666666666,W,5,2,,regular_season,2024-25,8479361,J. Woll
2025-03-07,PIT,0,1,1,2,1,20.1,W,4,0,,regular_season,2024-25,8477968,A. Nedeljkovic
2025-03-09,LAK,0,2,2,-2,3,17.883333333333333,L,5,6,,regular_season,2024-25,8479496,D. Rittich
2025-03-11,PIT,0,1,1,0,5,20.333333333333332,L,2,3,,regular_season,2024-25,8477465,T. Jarry
2025-03-13,CBJ,0,1,1,0,4,19.883333333333333,W,4,0,,regular_season,2024-25,8478007,E. Merzlikins
2025-03-15,BUF,1,0,1,-1,2,23.066666666666666,L,3,4,,regular_season,2024-25,8480045,U. Luukkonen
2025-03-16,DET,0,0,0,-1,2,17.1,L,0,3,,regular_season,2024-25,8475852,P. Mrazek
2025-03-20,BOS,0,2,2,0,0,15.183333333333334,W,5,1,,regular_season,2024-25,8480280,J. Swayman
2025-03-22,DET,1,3,4,3,2,17.4,W,6,3,,regular_season,2024-25,8475660,C. Talbot
2025-03-23,TBL,1,0,1,1,3,20.066666666666666,W,4,2,,regular_season,2024-25,8476883,A. Vasilevskiy
2025-03-25,MIN,3,0,3,1,6,16.366666666666667,W,5,1,,regular_season,2024-25,8470594,M. Fleury
2025-03-28,CHI,0,1,1,2,0,19.35,W,5,3,,regular_season,2024-25,8481519,S. Knight
2025-03-29,NSH,1,1,2,2,2,18.466666666666665,W,3,1,,regular_season,2024-25,8481020,J. Annunen
2025-04-01,EDM,0,0,0,-2,2,17.05,L,2,3,,regular_season,2024-25,8475717,C. Pickard
2025-04-03,WPG,0,0,0,-1,4,19.833333333333332,L,0,4,,regular_season,2024-25,8477480,E. Comrie
2025-04-05,CGY,0,0,0,-1,2,21.2,W,3,2,,regular_season,2024-25,8481692,D. Wolf
2025-04-06,VAN,0,0,0,-1,4,18.183333333333334,W,3,2,,regular_season,2024-25,8480947,K. Lankinen
2025-04-16,VAN,1,0,1,2,2,21.466666666666665,W,4,1,,regular_season,2024-25,8480947,K. Lankinen
2025-04-20,MIN,0,0,0,-1,2,17.2,W,4,2,1.0,first_round,2024-25,8479406,F. Gustavsson
2025-04-22,MIN,0,0,0,-2,0,16.566666666666666,L,2,5,2.0,first_round,2024-25,8479406,F. Gustavsson
2025-04-24,MIN,0,0,0,-2,3,24.733333333333334,L,2,5,3.0,first_round,2024-25,8479406,F. Gustavsson
2025-04-26,MIN,0,1,1,-2,6,29.95,W,4,3,4.0,first_round,2024-25,8479406,F. Gustavsson
2025-04-29,MIN,0,2,2,1,5,23.5,W,3,2,5.0,first_round,2024-25,8479406,F. Gustavsson
2025-05-01,MIN,1,1,2,2,3,22.65,W,3,2,6.0,first_round,2024-25,8479406,F. Gustavsson
2025-05-06,EDM,0,1,1,-1,2,23.0,L,2,4,1.0,second_round,2024-25,8475717,C. Pickard
2025-05-08,EDM,0,3,3,0,3,29.083333333333332,L,4,5,2.0,second_round,2024-25,8475717,C. Pickard
2025-05-10,EDM,0,1,1,-1,1,22.2,W,4,3,3.0,second_round,2024-25,8479973,S. Skinner
2025-05-12,EDM,0,0,0,-1,2,22.233333333333334,L,0,3,4.0,second_round,2024-25,8479973,S. Skinner
2025-05-14,EDM,0,0,0,-1,3,23.416666666666668,L,0,1,5.0,second_round,2024-25,8479973,S. Skinner
2025-10-08,LAK,1,3,4,2,5,22.066666666666666,L,5,6,,regular_season,2025-26,8476341,A. Forsberg
2025-10-09,SJS,1,1,2,1,3,22.566666666666666,W,4,3,,regular_season,2025-26,8477968,A. Nedeljkovic
2025-10-11,SEA,0,1,1,-1,3,21.466666666666665,L,1,2,,regular_season,2025-26,8478916,J. Daccord
2025-10-14,CGY,2,0,2,0,7,17.733333333333334,W,4,2,,regular_season,2025-26,8481692,D. Wolf
2025-10-16,BOS,1,1,2,0,9,24.183333333333334,W,6,5,,regular_season,2025-26,8480280,J. Swayman
2025-10-18,CGY,0,4,4,2,3,16.133333333333333,W,6,1,,regular_season,2025-26,8481692,D. Wolf
2025-10-20,CAR,1,0,1,3,4,21.5,W,4,1,,regular_season,2025-26,8475883,F. Andersen
2025-10-25,FLA,0,0,0,0,1,20.266666666666666,L,0,3,,regular_season,2025-26,8475683,S. Bobrovsky
2025-10-26,TBL,0,0,0,-1,3,21.683333333333334,L,1,2,,regular_season,2025-26,8476883,A. Vasilevskiy
2025-10-28,CAR,2,1,3,1,6,21.45,W,6,3,,regular_season,2025-26,8475883,F. Andersen
2025-10-31,COL,0,0,0,-2,3,21.383333333333333,L,2,4,,regular_season,2025-26,8475809,S. Wedgewood
2025-11-04,DET,0,0,0,1,3,18.283333333333335,W,1,0,,regular_season,2025-26,8476434,J. Gibson
2025-11-06,TBL,0,2,2,1,7,21.9,L,3,6,,regular_season,2025-26,8476883,A. Vasilevskiy
2025-11-08,ANA,0,1,1,0,3,23.083333333333332,L,3,4,,regular_season,2025-26,8475852,P. Mrazek
2025-11-10,FLA,0,0,0,1,3,22.5,L,2,3,,regular_season,2025-26,8475683,S. Bobrovsky
2025-11-13,NYI,0,1,1,-1,5,24.583333333333332,L,3,4,,regular_season,2025-26,8478009,I. Sorokin
2025-11-15,STL,0,1,1,-1,2,19.65,W,4,1,,regular_season,2025-26,8480981,J. Hofer
2025-11-16,MIN,0,0,0,0,4,23.0,L,2,3,,regular_season,2025-26,8479406,F. Gustavsson
2025-11-18,NYR,0,0,0,-1,5,19.866666666666667,W,3,2,,regular_season,2025-26,8478048,I. Shesterkin
2025-11-20,UTA,2,1,3,2,5,16.75,W,4,1,,regular_season,2025-26,8478872,K. Vejmelka
2025-11-22,ANA,0,2,2,0,2,21.75,L,3,4,,regular_season,2025-26,8480843,L. Dostal
2025-11-24,UTA,0,1,1,-3,5,21.033333333333335,L,1,5,,regular_season,2025-26,8478872,K. Vejmelka
2025-11-26,OTT,1,0,1,0,3,26.8,L,3,4,,regular_season,2025-26,8476999,L. Ullmark
2025-11-28,MTL,0,0,0,-2,7,20.0,L,1,4,,regular_season,2025-26,8478470,S. Montembeault
2025-11-29,SJS,0,1,1,0,2,19.966666666666665,W,4,3,,regular_season,2025-26,8477968,A. Nedeljkovic
2025-12-02,CHI,0,0,0,2,2,24.1,W,4,3,,regular_season,2025-26,8481519,S. Knight
2025-12-05,NJD,0,2,2,1,3,20.383333333333333,W,3,0,,regular_season,2025-26,8474593,J. Markstrom
2025-12-07,NYR,1,1,2,1,2,23.0,W,3,2,,regular_season,2025-26,8471734,J. Quick
2025-12-09,NYI,0,2,2,1,4,24.5,L,4,5,,regular_season,2025-26,8478009,I. Sorokin
2025-12-11,PHI,0,2,2,1,2,19.383333333333333,W,3,2,,regular_season,2025-26,8478435,D. Vladar
2025-12-13,CBJ,0,1,1,-2,1,20.8,W,3,2,,regular_season,2025-26,8482982,J. Greaves
2026-01-02,STL,0,0,0,-2,3,19.566666666666666,L,3,4,,regular_season,2025-26,8480981,J. Hofer
2026-01-04,CHI,0,1,1,-2,1,21.666666666666668,L,2,3,,regular_season,2025-26,8482821,A. Soderblom
2026-01-06,WPG,0,1,1,0,3,25.983333333333334,W,4,3,,regular_season,2025-26,8476945,C. Hellebuyck
2026-01-08,CBJ,1,1,2,1,4,22.666666666666668,W,5,3,,regular_season,2025-26,8482982,J. Greaves
2026-01-10,STL,1,0,1,2,4,18.216666666666665,W,4,2,,regular_season,2025-26,8476412,J. Binnington
2026-01-11,SJS,2,0,2,2,7,17.0,W,7,2,,regular_season,2025-26,8482137,Y. Askarov
2026-01-14,LAK,0,3,3,1,4,19.016666666666666,W,3,2,,regular_season,2025-26,8475311,D. Kuemper
2026-01-15,TOR,1,3,4,2,5,24.583333333333332,W,6,5,,regular_season,2025-26,8479361,J. Woll
2026-01-17,NSH,0,1,1,0,8,18.883333333333333,W,7,2,,regular_season,2025-26,8481020,J. Annunen
2026-01-19,PHI,0,1,1,-1,1,24.916666666666668,L,1,2,,regular_season,2025-26,8481035,S. Ersson
2026-01-22,BOS,1,1,2,2,4,22.633333333333333,L,3,4,,regular_season,2025-26,8476914,J. Korpisalo
2026-01-23,TOR,1,1,2,3,3,19.266666666666666,W,6,3,,regular_season,2025-26,8476932,A. Stolarz
2026-01-25,OTT,0,0,0,0,2,19.633333333333333,L,1,7,,regular_season,2025-26,8481544,M. Sogaard
2026-01-27,MTL,0,0,0,-2,3,26.0,L,2,3,,regular_season,2025-26,8482487,J. Dobes
2026-01-29,DAL,0,0,0,2,0,22.8,L,4,5,,regular_season,2025-26,8479979,J. Oettinger
2026-01-31,SEA,0,2,2,1,5,21.983333333333334,L,2,3,,regular_season,2025-26,8478916,J. Daccord
2026-02-01,ANA,0,1,1,0,4,20.6,L,3,4,,regular_season,2025-26,8480843,L. Dostal
2026-02-04,VAN,1,1,2,2,5,19.116666666666667,W,5,2,,regular_season,2025-26,8480947,K. Lankinen
2026-02-05,LAK,1,1,2,1,4,17.7,W,4,1,,regular_season,2025-26,8476341,A. Forsberg
2026-02-27,WSH,0,0,0,-2,1,20.766666666666666,L,2,3,,regular_season,2025-26,8480313,L. Thompson
2026-03-01,PIT,0,0,0,-2,0,18.566666666666666,L,0,5,,regular_season,2025-26,8481668,A. Silovs
2026-03-03,BUF,0,1,1,0,2,21.316666666666666,L,2,3,,regular_season,2025-26,8479312,A. Lyon
2026-03-04,DET,0,0,0,0,4,23.75,W,4,3,,regular_season,2025-26,8475660,C. Talbot
2026-03-06,MIN,0,1,1,-1,5,24.5,L,2,4,,regular_season,2025-26,8479406,F. Gustavsson
2026-03-08,EDM,1,0,1,-1,5,21.666666666666668,L,2,4,,regular_season,2025-26,8478971,C. Ingram
2026-03-10,DAL,1,0,1,1,4,22.85,L,1,2,,regular_season,2025-26,8479979,J. Oettinger
2026-03-12,PIT,1,1,2,2,2,19.85,W,6,2,,regular_season,2025-26,8481668,A. Silovs
2026-03-14,CHI,0,0,0,0,2,18.166666666666668,W,4,0,,regular_season,2025-26,8481519,S. Knight
2026-03-17,BUF,0,0,0,-2,2,20.1,L,0,2,,regular_season,2025-26,8480045,U. Luukkonen
2026-03-19,UTA,0,0,0,-2,5,21.566666666666666,L,0,4,,regular_season,2025-26,8478872,K. Vejmelka
2026-03-21,NSH,0,0,0,-2,3,21.716666666666665,L,1,4,,regular_season,2025-26,8481020,J. Annunen
2026-03-22,DAL,0,0,0,0,2,19.016666666666666,W,3,2,,regular_season,2025-26,8479193,C. DeSmith
2026-03-24,WPG,0,0,0,0,4,22.616666666666667,L,1,4,,regular_season,2025-26,8476945,C. Hellebuyck
2026-03-26,EDM,0,1,1,1,4,26.4,L,3,4,,regular_season,2025-26,8478971,C. Ingram
2026-03-28,WSH,1,2,3,2,2,23.383333333333333,L,4,5,,regular_season,2025-26,8480313,L. Thompson
2026-03-30,VAN,0,0,0,1,3,22.583333333333332,W,4,2,,regular_season,2025-26,8480947,K. Lankinen
2026-04-02,CGY,0,1,1,-1,3,20.583333333333332,W,6,3,,regular_season,2025-26,8481692,D. Wolf
2026-04-04,EDM,0,3,3,3,2,18.133333333333333,W,5,1,,regular_season,2025-26,8478971,C. Ingram
2026-04-07,VAN,0,0,0,0,3,17.966666666666665,W,2,1,,regular_season,2025-26,8484268,N. Tolopilo
2026-04-09,SEA,0,1,1,1,3,21.316666666666666,L,3,4,,regular_season,2025-26,8478916,J. Daccord
2026-04-11,COL,1,0,1,1,4,20.733333333333334,W,3,2,,regular_season,2025-26,8478406,M. Blackwood
2026-04-13,WPG,1,3,4,3,4,17.566666666666666,W,6,2,,regular_season,2025-26,8476945,C. Hellebuyck
2026-04-15,SEA,0,2,2,3,4,19.75,W,4,1,,regular_season,2025-26,8483668,N. Kokko
2026-04-19,UTA,0,0,0,0,3,21.516666666666666,W,4,2,1.0,first_round,2025-26,8478872,K. Vejmelka
2026-04-21,UTA,0,2,2,-1,1,24.466666666666665,L,2,3,2.0,first_round,2025-26,8478872,K. Vejmelka
2026-04-24,UTA,1,0,1,-1,3,22.383333333333333,L,2,4,3.0,first_round,2025-26,8478872,K. Vejmelka
2026-04-27,UTA,0,3,3,3,6,29.366666666666667,W,5,4,4.0,first_round,2025-26,8478872,K. Vejmelka
2026-04-29,UTA,0,2,2,0,5,31.25,W,5,4,5.0,first_round,2025-26,8478872,K. Vejmelka
2026-05-01,UTA,0,1,1,-1,0,17.216666666666665,W,5,1,6.0,first_round,2025-26,8478872,K. Vejmelka
2026-05-04,ANA,0,0,0,2,1,20.95,W,3,1,1.0,second_round,2025-26,8480843,L. Dostal
2026-05-06,ANA,0,1,1,-1,2,19.083333333333332,L,1,3,2.0,second_round,2025-26,8480843,L. Dostal
2026-05-08,ANA,0,1,1,1,4,20.983333333333334,W,6,2,3.0,second_round,2025-26,8480843,L. Dostal
2026-05-10,ANA,0,2,2,1,0,22.166666666666668,L,3,4,4.0,second_round,2025-26,8480843,L. Dostal
2026-05-12,ANA,0,2,2,1,6,23.066666666666666,W,3,2,5.0,second_round,2025-26,8480843,L. Dostal
2026-05-14,ANA,0,0,0,2,4,20.416666666666668,W,5,1,6.0,second_round,2025-26,8480843,L. Dostal
2026-05-20,COL,0,1,1,0,3,19.533333333333335,W,4,2,1.0,conf_finals,2025-26,8475809,S. Wedgewood
2026-05-22,COL,1,1,2,3,2,19.1,W,3,1,2.0,conf_finals,2025-26,8475809,S. Wedgewood
2026-05-24,COL,0,0,0,-2,1,23.033333333333335,W,5,3,3.0,conf_finals,2025-26,8475809,S. Wedgewood
2026-05-26,COL,0,0,0,0,1,21.2,W,2,1,4.0,conf_finals,2025-26,8478406,M. Blackwood
2026-06-02,CAR,0,1,1,-1,3,20.55,W,5,4,1.0,stanley_cup_finals,2025-26,8475883,F. Andersen
2026-06-04,CAR,0,0,0,0,0,22.366666666666667,L,3,4,2.0,stanley_cup_finals,2025-26,8475883,F. Andersen
2026-06-06,CAR,0,1,1,-1,1,26.716666666666665,W,5,4,3.0,stanley_cup_finals,2025-26,8475883,F. Andersen
2026-06-09,CAR,0,0,0,-1,3,20.733333333333334,L,3,5,4.0,stanley_cup_finals,2025-26,8483548,B. Bussi
2026-06-11,CAR,0,2,2,1,1,23.516666666666666,L,2,4,5.0,stanley_cup_finals,2025-26,8483548,B. Bussi
2026-06-14,CAR,0,0,0,-1,2,24.116666666666667,L,0,3,6.0,stanley_cup_finals,2025-26,8483548,B. Bussi
