date,opponent,goals,assists,points,plus_minus,SOG,TOI,result,team_score,opp_score,game_number,game_context,season,opp_goalie_id,opp_goalie_name
2024-04-06,MTL,1,0,1,2,3,19.15,W,4,2,,regular_season,2023-24,8478470,S. Montembeault
2024-04-08,PIT,1,1,2,1,2,19.15,W,3,2,,regular_season,2023-24,8477968,A. Nedeljkovic
2024-04-09,NJD,1,1,2,2,5,19.2,W,5,2,,regular_season,2023-24,8474596,J. Allen
2024-04-11,NJD,2,0,2,1,4,21.933333333333334,L,5,6,,regular_season,2023-24,8474596,J. Allen
2024-04-13,DET,1,0,1,-2,10,23.983333333333334,L,4,5,,regular_season,2023-24,8473503,J. Reimer
2024-04-16,FLA,0,0,0,-3,5,19.483333333333334,L,2,5,,regular_season,2023-24,8476932,A. Stolarz
2024-04-17,TBL,0,0,0,-1,12,21.05,L,4,6,,regular_season,2023-24,8477035,M. Tomkins
2024-04-20,BOS,0,0,0,0,5,20.883333333333333,L,1,5,1.0,first_round,2023-24,8480280,J. Swayman
2024-04-22,BOS,1,2,3,2,8,23.4,W,3,2,2.0,first_round,2023-24,8476999,L. Ullmark
2024-04-24,BOS,0,0,0,0,3,23.266666666666666,L,2,4,3.0,first_round,2023-24,8480280,J. Swayman
2024-04-27,BOS,0,0,0,-1,1,14.266666666666667,L,1,3,4.0,first_round,2023-24,8480280,J. Swayman
2024-05-04,BOS,0,1,1,1,3,17.583333333333332,L,1,2,7.0,first_round,2023-24,8480280,J. Swayman
2024-10-09,MTL,0,0,0,0,6,21.216666666666665,L,0,1,,regular_season,2024-25,8478470,S. Montembeault
2024-10-10,NJD,0,0,0,0,1,21.066666666666666,W,4,2,,regular_season,2024-25,8474593,J. Markstrom
2024-10-12,PIT,0,0,0,2,8,21.766666666666666,W,4,2,,regular_season,2024-25,8482446,J. Blomqvist
2024-10-16,LAK,1,2,3,1,4,18.033333333333335,W,6,2,,regular_season,2024-25,8479496,D. Rittich
2024-10-19,NYR,1,0,1,-1,9,22.55,L,1,4,,regular_season,2024-25,8478048,I. Shesterkin
2024-10-21,TBL,1,0,1,1,6,20.633333333333333,W,5,2,,regular_season,2024-25,8476883,A. Vasilevskiy
2024-10-22,CBJ,0,0,0,-3,2,19.85,L,2,6,,regular_season,2024-25,8480193,D. Tarasov
2024-10-24,STL,0,0,0,-3,3,20.333333333333332,L,1,5,,regular_season,2024-25,8476412,J. Binnington
2024-10-26,BOS,1,1,2,2,3,23.6,L,3,4,,regular_season,2024-25,8480280,J. Swayman
2024-10-28,WPG,0,1,1,2,5,19.533333333333335,W,6,4,,regular_season,2024-25,8476945,C. Hellebuyck
2024-10-31,SEA,1,1,2,2,4,19.833333333333332,W,4,1,,regular_season,2024-25,8478916,J. Daccord
2024-11-02,STL,0,0,0,-1,2,20.05,L,2,4,,regular_season,2024-25,8476412,J. Binnington
2024-11-03,MIN,0,1,1,0,3,22.2,L,1,2,,regular_season,2024-25,8479406,F. Gustavsson
2024-11-30,TBL,0,2,2,2,2,20.383333333333333,W,5,3,,regular_season,2024-25,8476883,A. Vasilevskiy
2024-12-02,CHI,1,0,1,2,3,19.716666666666665,W,4,1,,regular_season,2024-25,8482821,A. Soderblom
2024-12-04,NSH,2,0,2,0,7,20.183333333333334,W,3,2,,regular_season,2024-25,8477424,J. Saros
2024-12-06,WSH,0,0,0,-2,2,20.333333333333332,L,1,3,,regular_season,2024-25,8479292,C. Lindgren
2024-12-07,PIT,0,2,2,-2,4,22.716666666666665,L,2,5,,regular_season,2024-25,8477465,T. Jarry
2024-12-10,NJD,1,0,1,1,5,21.683333333333334,W,2,1,,regular_season,2024-25,8474593,J. Markstrom
2024-12-12,ANA,0,0,0,-1,6,21.166666666666668,W,3,2,,regular_season,2024-25,8480843,L. Dostal
2024-12-14,DET,1,0,1,-1,4,21.016666666666666,L,2,4,,regular_season,2024-25,8478024,V. Husso
2024-12-15,BUF,0,1,1,-1,5,20.9,W,5,3,,regular_season,2024-25,8482221,D. Levi
2024-12-18,DAL,0,1,1,-2,2,18.45,W,5,3,,regular_season,2024-25,8479979,J. Oettinger
2024-12-20,BUF,1,0,1,0,5,19.3,W,6,3,,regular_season,2024-25,8480045,U. Luukkonen
2025-01-04,BOS,1,2,3,5,5,17.533333333333335,W,6,4,,regular_season,2024-25,8480280,J. Swayman
2025-01-05,PHI,0,2,2,1,3,20.216666666666665,W,3,2,,regular_season,2024-25,8478905,I. Fedotov
2025-01-07,PHI,1,1,2,1,1,20.85,W,3,2,,regular_season,2024-25,8478905,I. Fedotov
2025-01-09,CAR,1,0,1,-6,2,15.533333333333333,L,3,6,,regular_season,2024-25,8481611,P. Kochetkov
2025-01-11,VAN,0,0,0,-1,2,19.233333333333334,L,0,3,,regular_season,2024-25,8480947,K. Lankinen
2025-01-14,DAL,1,0,1,1,2,19.7,L,1,4,,regular_season,2024-25,8479979,J. Oettinger
2025-01-16,NJD,2,0,2,1,5,21.233333333333334,W,4,3,,regular_season,2024-25,8474593,J. Markstrom
2025-01-18,MTL,1,0,1,0,2,18.116666666666667,W,7,3,,regular_season,2024-25,8478470,S. Montembeault
2025-01-20,TBL,1,1,2,2,5,21.933333333333334,W,5,3,,regular_season,2024-25,8477992,J. Johansson
2025-01-22,CBJ,1,0,1,-3,6,19.6,L,1,5,,regular_season,2024-25,8478007,E. Merzlikins
2025-01-25,OTT,0,0,0,0,1,22.783333333333335,L,1,2,,regular_season,2024-25,8476341,A. Forsberg
2025-01-29,MIN,0,0,0,-1,6,21.666666666666668,L,1,3,,regular_season,2024-25,8479406,F. Gustavsson
2025-02-01,EDM,0,2,2,1,7,19.933333333333334,W,4,3,,regular_season,2024-25,8479973,S. Skinner
2025-02-04,CGY,0,3,3,1,3,21.783333333333335,W,6,3,,regular_season,2024-25,8481692,D. Wolf
2025-02-06,SEA,0,1,1,1,6,22.683333333333334,W,3,1,,regular_season,2024-25,8478916,J. Daccord
2025-02-08,VAN,0,1,1,0,4,21.433333333333334,L,1,2,,regular_season,2024-25,8477967,T. Demko
2025-02-22,CAR,1,0,1,1,2,19.233333333333334,W,6,3,,regular_season,2024-25,8481611,P. Kochetkov
2025-02-23,CHI,0,1,1,1,4,17.483333333333334,W,5,2,,regular_season,2024-25,8482821,A. Soderblom
2025-02-25,BOS,0,1,1,1,4,22.683333333333334,W,5,4,,regular_season,2024-25,8480280,J. Swayman
2025-02-28,NYR,0,1,1,0,2,21.933333333333334,W,3,2,,regular_season,2024-25,8478048,I. Shesterkin
2025-03-02,PIT,1,1,2,0,6,21.233333333333334,W,6,5,,regular_season,2024-25,8482446,J. Blomqvist
2025-03-03,SJS,0,1,1,0,6,25.916666666666668,L,2,3,,regular_season,2024-25,8480382,A. Georgiev
2025-03-05,VGK,1,0,1,-2,6,19.6,L,2,5,,regular_season,2024-25,8478499,A. Hill
2025-03-08,COL,0,3,3,0,2,20.516666666666666,L,4,7,,regular_season,2024-25,8478406,M. Blackwood
2025-03-10,UTA,0,0,0,0,4,21.55,W,4,3,,regular_season,2024-25,8478872,K. Vejmelka
2025-03-13,FLA,0,0,0,0,3,21.7,L,2,3,,regular_season,2024-25,8475683,S. Bobrovsky
2025-03-15,OTT,1,0,1,-1,2,21.916666666666668,L,2,4,,regular_season,2024-25,8476999,L. Ullmark
2025-03-17,CGY,2,1,3,1,5,16.933333333333334,W,6,2,,regular_season,2024-25,8481692,D. Wolf
2025-03-19,COL,1,0,1,0,8,22.033333333333335,W,2,1,,regular_season,2024-25,8478406,M. Blackwood
2025-03-20,NYR,0,0,0,0,3,17.583333333333332,W,4,3,,regular_season,2024-25,8478048,I. Shesterkin
2025-03-22,NSH,0,2,2,-2,3,20.0,L,2,5,,regular_season,2024-25,8477424,J. Saros
2025-03-25,PHI,0,1,1,0,2,16.616666666666667,W,7,2,,regular_season,2024-25,8481035,S. Ersson
2025-03-27,SJS,1,1,2,0,4,25.116666666666667,L,5,6,,regular_season,2024-25,8480382,A. Georgiev
2025-03-29,LAK,1,1,2,2,8,22.116666666666667,W,3,1,,regular_season,2024-25,8475311,D. Kuemper
2025-03-30,ANA,0,0,0,1,1,20.216666666666665,W,3,2,,regular_season,2024-25,8480843,L. Dostal
2025-04-02,FLA,0,1,1,1,4,20.566666666666666,W,3,2,,regular_season,2024-25,8475683,S. Bobrovsky
2025-04-05,CBJ,1,1,2,1,4,16.7,W,5,0,,regular_season,2024-25,8478007,E. Merzlikins
2025-04-08,FLA,0,0,0,-1,1,21.283333333333335,L,1,3,,regular_season,2024-25,8475683,S. Bobrovsky
2025-04-09,TBL,0,3,3,3,2,22.333333333333332,W,4,3,,regular_season,2024-25,8476883,A. Vasilevskiy
2025-04-12,MTL,0,0,0,0,5,23.616666666666667,W,1,0,,regular_season,2024-25,8482487,J. Dobes
2025-04-13,CAR,1,0,1,1,2,16.783333333333335,W,4,1,,regular_season,2024-25,8475883,F. Andersen
2025-04-15,BUF,1,1,2,2,6,19.616666666666667,W,4,0,,regular_season,2024-25,8480045,U. Luukkonen
2025-04-17,DET,1,0,1,1,1,15.6,W,4,3,,regular_season,2024-25,8475660,C. Talbot
2025-04-20,OTT,0,2,2,1,6,18.7,W,6,2,1.0,first_round,2024-25,8476999,L. Ullmark
2025-04-22,OTT,0,1,1,1,3,21.666666666666668,W,3,2,2.0,first_round,2024-25,8476999,L. Ullmark
2025-04-24,OTT,1,1,2,2,2,19.916666666666668,W,3,2,3.0,first_round,2024-25,8476999,L. Ullmark
2025-04-26,OTT,0,1,1,0,4,26.383333333333333,L,3,4,4.0,first_round,2024-25,8476999,L. Ullmark
2025-04-29,OTT,0,0,0,-4,3,19.783333333333335,L,0,4,5.0,first_round,2024-25,8476999,L. Ullmark
2025-05-01,OTT,1,0,1,0,3,18.483333333333334,W,4,2,6.0,first_round,2024-25,8476999,L. Ullmark
2025-05-05,FLA,0,0,0,2,5,21.5,W,5,4,1.0,second_round,2024-25,8475683,S. Bobrovsky
2025-05-07,FLA,0,1,1,1,3,23.533333333333335,W,4,3,2.0,second_round,2024-25,8475683,S. Bobrovsky
2025-05-09,FLA,0,2,2,0,3,24.583333333333332,L,4,5,3.0,second_round,2024-25,8475683,S. Bobrovsky
2025-05-11,FLA,0,0,0,0,3,20.166666666666668,L,0,2,4.0,second_round,2024-25,8475683,S. Bobrovsky
2025-05-14,FLA,0,0,0,-2,6,18.1,L,1,6,5.0,second_round,2024-25,8475683,S. Bobrovsky
2025-05-16,FLA,1,0,1,1,4,18.233333333333334,W,2,0,6.0,second_round,2024-25,8475683,S. Bobrovsky
2025-05-18,FLA,0,0,0,-2,2,17.45,L,1,6,7.0,second_round,2024-25,8475683,S. Bobrovsky
2025-10-08,MTL,1,0,1,1,1,20.516666666666666,W,5,2,,regular_season,2025-26,8478470,S. Montembeault
2025-10-11,DET,0,0,0,-1,6,21.683333333333334,L,3,6,,regular_season,2025-26,8475660,C. Talbot
2025-10-13,DET,0,1,1,1,8,22.566666666666666,L,2,3,,regular_season,2025-26,8475660,C. Talbot
2025-10-14,NSH,2,0,2,3,5,21.516666666666666,W,7,4,,regular_season,2025-26,8481020,J. Annunen
2025-10-16,NYR,1,0,1,1,2,22.533333333333335,W,2,1,,regular_season,2025-26,8478048,I. Shesterkin
2025-10-18,SEA,0,1,1,0,4,23.083333333333332,L,3,4,,regular_season,2025-26,8478916,J. Daccord
2025-10-21,NJD,0,0,0,-2,3,21.85,L,2,5,,regular_season,2025-26,8474596,J. Allen
2025-10-24,BUF,1,0,1,0,4,23.8,L,3,5,,regular_season,2025-26,8479312,A. Lyon
2025-10-25,BUF,0,1,1,1,2,23.4,W,4,3,,regular_season,2025-26,8480045,U. Luukkonen
2025-10-28,CGY,0,0,0,0,6,21.05,W,4,3,,regular_season,2025-26,8481692,D. Wolf
2025-10-29,CBJ,0,0,0,-1,5,19.766666666666666,L,3,6,,regular_season,2025-26,8478007,E. Merzlikins
2025-11-01,PHI,1,0,1,3,5,20.316666666666666,W,5,2,,regular_season,2025-26,8478435,D. Vladar
2025-11-03,PIT,1,1,2,3,4,21.966666666666665,W,4,3,,regular_season,2025-26,8477465,T. Jarry
2025-11-05,UTA,1,0,1,1,2,20.733333333333334,W,5,3,,regular_season,2025-26,8477970,V. Vanecek
2025-11-08,BOS,0,0,0,0,4,23.666666666666668,L,3,5,,regular_season,2025-26,8480280,J. Swayman
2025-11-09,CAR,1,1,2,-1,4,22.066666666666666,L,4,5,,regular_season,2025-26,8483548,B. Bussi
2025-11-11,BOS,0,0,0,0,0,10.85,L,3,5,,regular_season,2025-26,8480280,J. Swayman
2025-11-26,CBJ,0,0,0,0,3,24.583333333333332,W,2,1,,regular_season,2025-26,8482982,J. Greaves
2025-11-28,WSH,0,1,1,-1,3,18.35,L,2,4,,regular_season,2025-26,8480313,L. Thompson
2025-11-29,PIT,1,1,2,1,4,19.783333333333335,W,7,2,,regular_season,2025-26,8481668,A. Silovs
2025-12-02,FLA,0,1,1,0,4,20.6,W,4,1,,regular_season,2025-26,8475683,S. Bobrovsky
2025-12-04,CAR,1,0,1,2,5,20.133333333333333,W,5,1,,regular_season,2025-26,8475883,F. Andersen
2025-12-06,MTL,0,0,0,0,1,22.866666666666667,L,1,2,,regular_season,2025-26,8482487,J. Dobes
2025-12-08,TBL,1,0,1,1,8,20.116666666666667,W,2,0,,regular_season,2025-26,8477992,J. Johansson
2025-12-11,SJS,1,0,1,-1,6,22.166666666666668,L,2,3,,regular_season,2025-26,8477968,A. Nedeljkovic
2025-12-13,EDM,0,0,0,0,2,17.55,L,3,6,,regular_season,2025-26,8477465,T. Jarry
2025-12-16,CHI,1,1,2,0,1,20.5,W,3,2,,regular_season,2025-26,8481519,S. Knight
2025-12-18,WSH,0,0,0,-3,2,19.75,L,0,4,,regular_season,2025-26,8480313,L. Thompson
2025-12-20,NSH,0,0,0,-3,3,18.383333333333333,L,3,5,,regular_season,2025-26,8477424,J. Saros
2025-12-21,DAL,0,0,0,-1,4,20.433333333333334,L,1,5,,regular_season,2025-26,8479979,J. Oettinger
2025-12-23,PIT,0,0,0,0,3,19.283333333333335,W,6,3,,regular_season,2025-26,8479973,S. Skinner
2025-12-27,OTT,1,2,3,2,9,19.133333333333333,W,7,5,,regular_season,2025-26,8476999,L. Ullmark
2025-12-28,DET,0,1,1,-2,5,22.016666666666666,L,2,3,,regular_season,2025-26,8475660,C. Talbot
2026-01-01,WPG,3,1,4,2,5,19.7,W,6,5,,regular_season,2025-26,8477480,E. Comrie
2026-01-03,NYI,2,0,2,0,6,22.483333333333334,L,3,4,,regular_season,2025-26,8479496,D. Rittich
2026-01-06,FLA,1,0,1,1,4,19.8,W,4,1,,regular_season,2025-26,8475683,S. Bobrovsky
2026-01-08,PHI,0,0,0,-1,3,19.066666666666666,W,2,1,,regular_season,2025-26,8478435,D. Vladar
2026-01-10,VAN,0,1,1,1,5,17.466666666666665,W,5,0,,regular_season,2025-26,8477967,T. Demko
2026-01-12,COL,1,1,2,1,2,25.483333333333334,W,4,3,,regular_season,2025-26,8481529,T. Miner
2026-01-13,UTA,0,0,0,-1,1,19.4,L,1,6,,regular_season,2025-26,8478872,K. Vejmelka
2026-01-15,VGK,1,0,1,-3,2,23.583333333333332,L,5,6,,regular_season,2025-26,8478499,A. Hill
2026-01-17,WPG,1,1,2,2,5,21.633333333333333,W,4,3,,regular_season,2025-26,8476945,C. Hellebuyck
2026-01-19,MIN,1,1,2,-1,1,19.633333333333333,L,3,6,,regular_season,2025-26,8479406,F. Gustavsson
2026-01-21,DET,0,0,0,-1,5,22.65,L,1,2,,regular_season,2025-26,8476434,J. Gibson
2026-01-23,VGK,0,0,0,-1,3,23.5,L,3,6,,regular_season,2025-26,8478499,A. Hill
2026-01-25,COL,0,0,0,-1,7,19.7,L,1,4,,regular_season,2025-26,8478406,M. Blackwood
2026-01-27,BUF,1,2,3,0,3,19.6,L,4,7,,regular_season,2025-26,8480045,U. Luukkonen
2026-01-29,SEA,0,0,0,-1,4,21.0,L,2,5,,regular_season,2025-26,8478916,J. Daccord
2026-01-31,VAN,0,1,1,1,7,22.5,W,3,2,,regular_season,2025-26,8484268,N. Tolopilo
2026-02-02,CGY,0,1,1,2,2,16.583333333333332,W,4,2,,regular_season,2025-26,8481692,D. Wolf
2026-02-03,EDM,0,1,1,0,0,21.183333333333334,W,5,2,,regular_season,2025-26,8478971,C. Ingram
2026-02-25,TBL,0,1,1,1,2,22.9,L,2,4,,regular_season,2025-26,8476883,A. Vasilevskiy
2026-02-26,FLA,0,1,1,-4,2,18.566666666666666,L,1,5,,regular_season,2025-26,8475683,S. Bobrovsky
2026-02-28,OTT,0,1,1,-1,2,17.916666666666668,L,2,5,,regular_season,2025-26,8476999,L. Ullmark
2026-03-02,PHI,0,0,0,-1,8,26.1,L,2,3,,regular_season,2025-26,8478435,D. Vladar
2026-03-04,NJD,0,1,1,-1,6,24.95,L,3,4,,regular_season,2025-26,8474593,J. Markstrom
2026-03-05,NYR,0,0,0,0,4,20.766666666666666,L,2,6,,regular_season,2025-26,8478048,I. Shesterkin
2026-03-07,TBL,0,0,0,-2,6,19.283333333333335,L,2,5,,regular_season,2025-26,8476883,A. Vasilevskiy
2026-03-10,MTL,0,0,0,0,2,22.466666666666665,L,1,3,,regular_season,2025-26,8482487,J. Dobes
2026-03-12,ANA,1,0,1,0,2,13.3,W,6,4,,regular_season,2025-26,8480843,L. Dostal
