date,opponent,goals,assists,points,plus_minus,SOG,TOI,result,team_score,opp_score,game_number,game_context,season,opp_goalie_id,opp_goalie_name
2024-02-17,DAL,0,2,2,2,0,21.083333333333332,W,4,3,,regular_season,2023-24,8479979,J. Oettinger
2024-02-19,ARI,1,2,3,1,1,19.05,W,6,3,,regular_season,2023-24,8480191,M. Villalta
2024-02-21,BOS,0,0,0,0,2,22.566666666666666,L,5,6,,regular_season,2023-24,8480280,J. Swayman
2024-02-23,MIN,1,1,2,-2,2,23.033333333333335,L,2,4,,regular_season,2023-24,8479406,F. Gustavsson
2024-02-24,CGY,0,1,1,-1,2,19.45,L,3,6,,regular_season,2023-24,8478435,D. Vladar
2024-02-26,LAK,1,1,2,1,5,20.083333333333332,W,4,2,,regular_season,2023-24,8479496,D. Rittich
2024-02-28,STL,0,0,0,0,3,21.733333333333334,W,3,2,,regular_season,2023-24,8476412,J. Binnington
2024-03-02,SEA,1,1,2,2,3,21.35,W,2,1,,regular_season,2023-24,8475831,P. Grubauer
2024-03-03,PIT,0,3,3,3,3,17.65,W,6,1,,regular_season,2023-24,8477968,A. Nedeljkovic
2024-03-05,BOS,2,0,2,2,6,21.55,W,2,1,,regular_season,2023-24,8476999,L. Ullmark
2024-03-07,CBJ,0,1,1,0,1,20.633333333333333,L,2,4,,regular_season,2023-24,8480193,D. Tarasov
2024-03-09,BUF,0,1,1,1,1,22.066666666666666,L,2,3,,regular_season,2023-24,8480045,U. Luukkonen
2024-03-10,PIT,0,0,0,0,3,20.1,W,4,0,,regular_season,2023-24,8477465,T. Jarry
2024-03-13,WSH,1,3,4,2,7,18.75,W,7,2,,regular_season,2023-24,8475311,D. Kuemper
2024-03-16,COL,0,0,0,-3,4,23.883333333333333,L,2,3,,regular_season,2023-24,8480382,A. Georgiev
2024-03-19,MTL,1,0,1,0,4,20.516666666666666,W,3,2,,regular_season,2023-24,8478470,S. Montembeault
2024-03-21,BUF,1,2,3,3,3,18.95,W,8,3,,regular_season,2023-24,8480045,U. Luukkonen
2024-03-23,TOR,1,0,1,-1,5,21.483333333333334,L,3,6,,regular_season,2023-24,8478492,I. Samsonov
2024-03-24,OTT,1,0,1,-1,1,20.916666666666668,L,3,5,,regular_season,2023-24,8476914,J. Korpisalo
2024-03-26,WPG,1,0,1,0,3,22.383333333333333,W,4,3,,regular_season,2023-24,8476945,C. Hellebuyck
2024-03-28,LAK,0,3,3,2,2,19.883333333333333,W,4,1,,regular_season,2023-24,8475660,C. Talbot
2024-03-30,ANA,0,2,2,3,1,18.016666666666666,W,6,1,,regular_season,2023-24,8476434,J. Gibson
2024-04-01,STL,1,0,1,0,3,20.683333333333334,L,2,3,,regular_season,2023-24,8476412,J. Binnington
2024-04-03,DAL,0,0,0,-2,2,19.083333333333332,L,0,5,,regular_season,2023-24,8479979,J. Oettinger
2024-04-05,COL,0,2,2,1,2,19.766666666666666,W,6,2,,regular_season,2023-24,8480382,A. Georgiev
2024-04-06,CGY,1,0,1,1,2,22.616666666666667,W,4,2,,regular_season,2023-24,8474593,J. Markstrom
2024-04-10,VGK,1,1,2,1,1,19.183333333333334,W,5,1,,regular_season,2023-24,8478499,A. Hill
2024-04-12,ARI,0,0,0,0,2,20.883333333333333,L,2,3,,regular_season,2023-24,8478872,K. Vejmelka
2024-04-13,VAN,0,0,0,-1,3,22.283333333333335,L,1,3,,regular_season,2023-24,8479193,C. DeSmith
2024-04-15,SJS,0,2,2,1,0,15.6,W,9,2,,regular_season,2023-24,8482445,D. Cooley
2024-04-17,ARI,0,0,0,-1,2,19.333333333333332,L,2,5,,regular_season,2023-24,8478971,C. Ingram
2024-04-22,LAK,1,1,2,0,3,18.116666666666667,W,7,4,1.0,first_round,2023-24,8475660,C. Talbot
2024-04-24,LAK,0,2,2,-1,8,20.55,L,4,5,2.0,first_round,2023-24,8475660,C. Talbot
2024-04-26,LAK,2,1,3,2,4,17.85,W,6,1,3.0,first_round,2023-24,8475660,C. Talbot
2024-04-28,LAK,0,1,1,0,2,20.45,W,1,0,4.0,first_round,2023-24,8479496,D. Rittich
2024-05-01,LAK,2,0,2,1,6,24.4,W,4,3,5.0,first_round,2023-24,8479496,D. Rittich
2024-05-08,VAN,0,2,2,-1,3,16.716666666666665,L,4,5,1.0,second_round,2023-24,8481668,A. Silovs
2024-05-10,VAN,1,3,4,2,4,27.083333333333332,W,4,3,2.0,second_round,2023-24,8481668,A. Silovs
2024-05-12,VAN,1,1,2,0,5,29.066666666666666,L,3,4,3.0,second_round,2023-24,8481668,A. Silovs
2024-05-14,VAN,1,1,2,-1,4,20.783333333333335,W,3,2,4.0,second_round,2023-24,8481668,A. Silovs
2024-05-16,VAN,0,1,1,-2,2,23.333333333333332,L,2,3,5.0,second_round,2023-24,8481668,A. Silovs
2024-05-18,VAN,0,2,2,2,1,17.533333333333335,W,5,1,6.0,second_round,2023-24,8481668,A. Silovs
2024-05-20,VAN,0,1,1,0,3,17.616666666666667,W,3,2,7.0,second_round,2023-24,8481668,A. Silovs
2024-05-23,DAL,1,0,1,1,3,25.283333333333335,W,3,2,1.0,conf_finals,2023-24,8479979,J. Oettinger
2024-05-25,DAL,0,0,0,-1,2,23.466666666666665,L,1,3,2.0,conf_finals,2023-24,8479979,J. Oettinger
2024-05-27,DAL,0,0,0,-2,3,20.966666666666665,L,3,5,3.0,conf_finals,2023-24,8479979,J. Oettinger
2024-05-29,DAL,1,0,1,2,3,19.8,W,5,2,4.0,conf_finals,2023-24,8479979,J. Oettinger
2024-05-31,DAL,0,1,1,0,1,20.8,W,3,1,5.0,conf_finals,2023-24,8479979,J. Oettinger
2024-06-02,DAL,0,1,1,0,0,21.45,W,2,1,6.0,conf_finals,2023-24,8479979,J. Oettinger
2024-06-08,FLA,0,0,0,-1,4,23.233333333333334,L,0,3,1.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky
2024-06-10,FLA,0,0,0,0,2,23.183333333333334,L,1,4,2.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky
2024-06-13,FLA,0,0,0,-1,3,24.0,L,3,4,3.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky
2024-06-15,FLA,0,2,2,0,3,17.783333333333335,W,8,1,4.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky
2024-06-18,FLA,0,0,0,0,1,22.316666666666666,W,5,3,5.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky
2024-06-21,FLA,0,1,1,1,3,16.666666666666668,W,5,1,6.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky
2024-06-24,FLA,0,0,0,-1,0,22.366666666666667,L,1,2,7.0,stanley_cup_finals,2023-24,8475683,S. Bobrovsky
2024-10-09,WPG,0,0,0,-2,3,17.583333333333332,L,0,6,,regular_season,2024-25,8476945,C. Hellebuyck
2024-10-12,CHI,1,0,1,-1,1,23.833333333333332,L,2,5,,regular_season,2024-25,8475852,P. Mrazek
2024-10-13,CGY,0,0,0,-1,1,20.6,L,1,4,,regular_season,2024-25,8478435,D. Vladar
2024-10-15,PHI,1,1,2,2,5,23.016666666666666,W,4,3,,regular_season,2024-25,8481035,S. Ersson
2024-10-17,NSH,0,1,1,2,1,19.883333333333333,W,4,2,,regular_season,2024-25,8477424,J. Saros
2024-10-19,DAL,1,0,1,0,2,21.066666666666666,L,1,4,,regular_season,2024-25,8479979,J. Oettinger
2024-10-22,CAR,0,1,1,-1,3,23.883333333333333,L,2,3,,regular_season,2024-25,8475883,F. Andersen
2024-10-25,PIT,1,0,1,1,3,20.066666666666666,W,4,0,,regular_season,2024-25,8482446,J. Blomqvist
2024-10-27,DET,2,1,3,1,7,21.166666666666668,W,3,2,,regular_season,2024-25,8475660,C. Talbot
2024-10-28,CBJ,0,0,0,-1,0,19.533333333333335,L,1,6,,regular_season,2024-25,8478007,E. Merzlikins
2024-10-31,NSH,2,1,3,3,3,19.333333333333332,W,5,1,,regular_season,2024-25,8477424,J. Saros
2024-11-03,CGY,1,2,3,2,3,21.383333333333333,W,4,2,,regular_season,2024-25,8478435,D. Vladar
2024-11-04,NJD,0,0,0,0,0,22.65,L,0,3,,regular_season,2024-25,8474596,J. Allen
2024-11-06,VGK,0,0,0,-1,2,19.966666666666665,L,2,4,,regular_season,2024-25,8478499,A. Hill
2024-11-09,VAN,1,1,2,2,4,19.3,W,7,3,,regular_season,2024-25,8480947,K. Lankinen
2024-11-12,NYI,2,0,2,1,2,21.083333333333332,W,4,3,,regular_season,2024-25,8478009,I. Sorokin
2024-11-14,NSH,0,2,2,2,4,25.65,W,3,2,,regular_season,2024-25,8475809,S. Wedgewood
2024-11-16,TOR,1,1,2,0,3,22.15,L,3,4,,regular_season,2024-25,8476932,A. Stolarz
2024-11-18,MTL,0,0,0,-3,2,21.8,L,0,3,,regular_season,2024-25,8478470,S. Montembeault
2024-11-19,OTT,1,2,3,3,4,20.966666666666665,W,5,2,,regular_season,2024-25,8476999,L. Ullmark
2024-11-21,MIN,1,0,1,-1,3,23.466666666666665,L,3,5,,regular_season,2024-25,8470594,M. Fleury
2024-11-23,NYR,1,1,2,2,4,19.133333333333333,W,6,2,,regular_season,2024-25,8471734,J. Quick
2024-11-29,UTA,1,1,2,1,5,23.266666666666666,W,4,3,,regular_season,2024-25,8478872,K. Vejmelka
2024-11-30,COL,0,0,0,1,4,20.1,W,4,1,,regular_season,2024-25,8480382,A. Georgiev
2024-12-03,VGK,0,0,0,-1,1,21.766666666666666,L,0,1,,regular_season,2024-25,8478499,A. Hill
2024-12-05,CBJ,2,0,2,1,2,21.233333333333334,W,6,3,,regular_season,2024-25,8480193,D. Tarasov
2024-12-07,STL,0,2,2,1,2,21.7,W,4,2,,regular_season,2024-25,8476412,J. Binnington
2024-12-10,TBL,1,1,2,2,3,21.216666666666665,W,2,1,,regular_season,2024-25,8476883,A. Vasilevskiy
2024-12-12,MIN,1,3,4,2,5,18.05,W,7,1,,regular_season,2024-25,8479406,F. Gustavsson
2024-12-14,VGK,1,2,3,1,5,18.983333333333334,W,6,3,,regular_season,2024-25,8478499,A. Hill
2024-12-16,FLA,1,1,2,-2,3,20.466666666666665,L,5,6,,regular_season,2024-25,8475683,S. Bobrovsky
2024-12-19,BOS,0,3,3,2,6,24.716666666666665,W,3,2,,regular_season,2024-25,8480280,J. Swayman
2024-12-21,SJS,1,0,1,1,6,22.933333333333334,W,3,2,,regular_season,2024-25,8482137,Y. Askarov
2024-12-22,OTT,0,1,1,0,2,22.666666666666668,W,3,1,,regular_season,2024-25,8476999,L. Ullmark
2024-12-28,LAK,0,1,1,1,2,21.05,L,3,4,,regular_season,2024-25,8475311,D. Kuemper
2024-12-29,ANA,2,0,2,-2,4,21.533333333333335,L,3,5,,regular_season,2024-25,8480843,L. Dostal
2024-12-31,UTA,1,0,1,2,2,20.783333333333335,W,4,1,,regular_season,2024-25,8483530,J. Stauber
2025-01-03,ANA,1,0,1,1,4,20.35,W,3,2,,regular_season,2024-25,8480843,L. Dostal
2025-01-04,SEA,1,1,2,1,4,18.1,W,4,2,,regular_season,2024-25,8475831,P. Grubauer
2025-01-07,BOS,0,0,0,1,3,20.116666666666667,W,4,0,,regular_season,2024-25,8480280,J. Swayman
2025-01-09,PIT,2,0,2,1,7,27.333333333333332,L,3,5,,regular_season,2024-25,8477968,A. Nedeljkovic
2025-01-11,CHI,0,2,2,2,1,21.633333333333333,W,4,3,,regular_season,2024-25,8482821,A. Soderblom
2025-01-13,LAK,0,1,1,1,5,24.6,W,1,0,,regular_season,2024-25,8475311,D. Kuemper
2025-01-15,MIN,0,1,1,0,4,20.466666666666665,W,5,3,,regular_season,2024-25,8479406,F. Gustavsson
2025-01-16,COL,0,2,2,1,3,24.516666666666666,W,4,3,,regular_season,2024-25,8478406,M. Blackwood
2025-01-18,VAN,2,0,2,0,2,23.7,L,2,3,,regular_season,2024-25,8477967,T. Demko
2025-01-21,WSH,1,1,2,-1,4,23.683333333333334,L,2,3,,regular_season,2024-25,8480313,L. Thompson
2025-01-23,VAN,1,2,3,0,2,21.916666666666668,W,6,2,,regular_season,2024-25,8477967,T. Demko
2025-01-25,BUF,0,0,0,0,3,22.6,W,3,2,,regular_season,2024-25,8473503,J. Reimer
2025-01-27,SEA,0,1,1,0,3,20.033333333333335,W,4,2,,regular_season,2024-25,8478916,J. Daccord
2025-01-30,DET,1,0,1,-1,10,24.033333333333335,L,2,3,,regular_season,2024-25,8479312,A. Lyon
2025-02-01,TOR,0,1,1,0,6,25.983333333333334,L,3,4,,regular_season,2024-25,8479361,J. Woll
2025-02-04,STL,1,1,2,0,8,25.266666666666666,W,3,2,,regular_season,2024-25,8476412,J. Binnington
2025-02-05,CHI,1,1,2,1,3,22.366666666666667,W,4,3,,regular_season,2024-25,8482821,A. Soderblom
2025-02-07,COL,2,0,2,0,3,21.55,L,4,5,,regular_season,2024-25,8478406,M. Blackwood
2025-02-22,PHI,1,1,2,0,2,19.233333333333334,L,3,6,,regular_season,2024-25,8481035,S. Ersson
2025-02-23,WSH,1,0,1,-2,1,18.066666666666666,L,3,7,,regular_season,2024-25,8479292,C. Lindgren
2025-02-25,TBL,1,0,1,0,5,19.683333333333334,L,1,4,,regular_season,2024-25,8476883,A. Vasilevskiy
2025-02-27,FLA,1,0,1,2,3,21.783333333333335,L,3,4,,regular_season,2024-25,8475683,S. Bobrovsky
2025-03-01,CAR,0,2,2,1,2,21.116666666666667,W,3,1,,regular_season,2024-25,8475883,F. Andersen
2025-03-04,ANA,1,1,2,-4,3,19.233333333333334,L,2,6,,regular_season,2024-25,8480843,L. Dostal
2025-03-06,MTL,1,1,2,1,4,21.75,W,3,2,,regular_season,2024-25,8478470,S. Montembeault
2025-03-08,DAL,0,1,1,1,1,19.55,W,5,4,,regular_season,2024-25,8479979,J. Oettinger
2025-03-10,BUF,0,2,2,-1,4,23.433333333333334,L,2,3,,regular_season,2024-25,8480045,U. Luukkonen
2025-03-13,NJD,1,0,1,2,3,24.8,L,2,3,,regular_season,2024-25,8474596,J. Allen
2025-03-14,NYI,2,0,2,2,6,24.116666666666667,W,2,1,,regular_season,2024-25,8478009,I. Sorokin
2025-03-16,NYR,0,1,1,-1,2,20.8,W,3,1,,regular_season,2024-25,8478048,I. Shesterkin
2025-03-18,UTA,0,0,0,2,6,22.383333333333333,W,7,1,,regular_season,2024-25,8478872,K. Vejmelka
2025-03-29,CGY,2,1,3,3,8,22.4,W,3,2,,regular_season,2024-25,8481692,D. Wolf
2025-04-01,VGK,1,0,1,0,2,23.083333333333332,W,3,2,,regular_season,2024-25,8478499,A. Hill
2025-04-03,SJS,0,1,1,-1,1,10.066666666666666,W,3,2,,regular_season,2024-25,8484312,G. Romanov
2025-04-21,LAK,1,1,2,3,4,22.033333333333335,L,5,6,1.0,first_round,2024-25,8475311,D. Kuemper
2025-04-23,LAK,1,0,1,0,2,19.05,L,2,6,2.0,first_round,2024-25,8475311,D. Kuemper
2025-04-25,LAK,0,2,2,1,3,21.633333333333333,W,7,4,3.0,first_round,2024-25,8475311,D. Kuemper
2025-04-27,LAK,1,3,4,1,4,30.833333333333332,W,4,3,4.0,first_round,2024-25,8475311,D. Kuemper
2025-04-29,LAK,0,1,1,1,2,23.216666666666665,W,3,1,5.0,first_round,2024-25,8475311,D. Kuemper
2025-05-01,LAK,0,0,0,0,3,21.75,W,6,4,6.0,first_round,2024-25,8475311,D. Kuemper
2025-05-06,VGK,1,1,2,1,2,20.766666666666666,W,4,2,1.0,second_round,2024-25,8478499,A. Hill
2025-05-08,VGK,1,0,1,0,4,28.466666666666665,W,5,4,2.0,second_round,2024-25,8478499,A. Hill
2025-05-10,VGK,0,2,2,0,2,20.783333333333335,L,3,4,3.0,second_round,2024-25,8478499,A. Hill
2025-05-12,VGK,0,0,0,0,2,20.1,W,3,0,4.0,second_round,2024-25,8478499,A. Hill
2025-05-14,VGK,0,1,1,1,5,22.966666666666665,W,1,0,5.0,second_round,2024-25,8478499,A. Hill
2025-05-21,DAL,1,2,3,-1,4,20.266666666666666,L,3,6,1.0,conf_finals,2024-25,8479979,J. Oettinger
2025-05-23,DAL,0,1,1,0,2,19.266666666666666,W,3,0,2.0,conf_finals,2024-25,8479979,J. Oettinger
2025-05-25,DAL,0,1,1,1,0,19.75,W,6,1,3.0,conf_finals,2024-25,8479979,J. Oettinger
2025-05-27,DAL,1,1,2,1,3,20.833333333333332,W,4,1,4.0,conf_finals,2024-25,8479979,J. Oettinger
2025-05-29,DAL,0,2,2,2,0,17.133333333333333,W,6,3,5.0,conf_finals,2024-25,8479979,J. Oettinger
2025-06-04,FLA,2,0,2,1,4,28.216666666666665,W,4,3,1.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky
2025-06-06,FLA,1,1,2,-1,4,32.483333333333334,L,4,5,2.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky
2025-06-09,FLA,0,0,0,-2,0,20.45,L,1,6,3.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky
2025-06-12,FLA,1,2,3,1,4,25.35,W,5,4,4.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky
2025-06-14,FLA,0,1,1,-2,2,23.15,L,2,5,5.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky
2025-06-17,FLA,0,0,0,-4,0,22.433333333333334,L,1,5,6.0,stanley_cup_finals,2024-25,8475683,S. Bobrovsky
2025-10-08,CGY,1,1,2,0,6,24.666666666666668,L,3,4,,regular_season,2025-26,8481692,D. Wolf
2025-10-11,VAN,1,0,1,1,2,24.183333333333334,W,3,1,,regular_season,2025-26,8477967,T. Demko
2025-10-14,NYR,0,0,0,0,1,20.283333333333335,W,2,0,,regular_season,2025-26,8478048,I. Shesterkin
2025-10-16,NYI,1,0,1,-1,2,25.366666666666667,L,2,4,,regular_season,2025-26,8479496,D. Rittich
2025-10-18,NJD,0,0,0,-1,2,22.333333333333332,L,3,5,,regular_season,2025-26,8474596,J. Allen
2025-10-19,DET,1,0,1,-1,1,20.55,L,2,4,,regular_season,2025-26,8476434,J. Gibson
2025-10-21,OTT,0,1,1,1,2,23.183333333333334,W,3,2,,regular_season,2025-26,8476999,L. Ullmark
2025-10-23,MTL,1,0,1,0,4,22.383333333333333,W,6,5,,regular_season,2025-26,8478470,S. Montembeault
2025-10-25,SEA,0,2,2,1,5,21.983333333333334,L,2,3,,regular_season,2025-26,8478916,J. Daccord
2025-10-26,VAN,2,0,2,1,3,20.916666666666668,L,3,4,,regular_season,2025-26,8477967,T. Demko
2025-10-28,UTA,1,1,2,2,4,20.716666666666665,W,6,3,,regular_season,2025-26,8478872,K. Vejmelka
2025-10-30,NYR,0,1,1,1,3,25.233333333333334,L,3,4,,regular_season,2025-26,8478048,I. Shesterkin
2025-11-01,CHI,1,1,2,1,3,22.366666666666667,W,3,2,,regular_season,2025-26,8481519,S. Knight
2025-11-03,STL,0,0,0,-1,0,19.433333333333334,L,2,3,,regular_season,2025-26,8476412,J. Binnington
2025-11-04,DAL,1,0,1,0,2,24.266666666666666,L,3,4,,regular_season,2025-26,8479193,C. DeSmith
2025-11-08,COL,0,1,1,-3,1,18.616666666666667,L,1,9,,regular_season,2025-26,8475809,S. Wedgewood
2025-11-10,CBJ,0,0,0,3,2,23.85,W,5,4,,regular_season,2025-26,8482982,J. Greaves
2025-11-12,PHI,0,0,0,0,0,22.116666666666667,W,2,1,,regular_season,2025-26,8478435,D. Vladar
2025-11-13,CBJ,2,0,2,2,4,24.416666666666668,L,4,5,,regular_season,2025-26,8482982,J. Greaves
2025-11-15,CAR,1,2,3,2,3,20.866666666666667,W,4,3,,regular_season,2025-26,8475883,F. Andersen
2025-11-17,BUF,0,1,1,0,2,23.116666666666667,L,1,5,,regular_season,2025-26,8481551,C. Ellis
2025-11-19,WSH,1,1,2,-3,3,23.433333333333334,L,4,7,,regular_season,2025-26,8480313,L. Thompson
2025-11-20,TBL,0,1,1,0,1,23.233333333333334,L,1,2,,regular_season,2025-26,8476883,A. Vasilevskiy
2025-11-22,FLA,0,1,1,1,3,22.45,W,6,3,,regular_season,2025-26,8475683,S. Bobrovsky
2025-11-25,DAL,0,1,1,-2,2,18.816666666666666,L,3,8,,regular_season,2025-26,8479979,J. Oettinger
2025-11-29,SEA,1,1,2,1,3,21.25,W,4,0,,regular_season,2025-26,8478916,J. Daccord
2025-12-02,MIN,0,0,0,-1,3,22.966666666666665,L,0,1,,regular_season,2025-26,8482661,J. Wallstedt
2025-12-04,SEA,1,3,4,1,3,17.166666666666668,W,9,4,,regular_season,2025-26,8478916,J. Daccord
2025-12-06,WPG,1,1,2,1,1,16.333333333333332,W,6,2,,regular_season,2025-26,8477480,E. Comrie
2025-12-09,BUF,0,1,1,1,7,24.316666666666666,L,3,4,,regular_season,2025-26,8481551,C. Ellis
2025-12-11,DET,0,2,2,1,1,21.0,W,4,1,,regular_season,2025-26,8475660,C. Talbot
2025-12-13,TOR,0,3,3,3,3,21.133333333333333,W,6,3,,regular_season,2025-26,8483710,D. Hildeby
2025-12-14,MTL,0,0,0,-1,4,25.916666666666668,L,1,4,,regular_season,2025-26,8482487,J. Dobes
2025-12-16,PIT,0,4,4,0,3,18.033333333333335,W,6,4,,regular_season,2025-26,8479973,S. Skinner
2025-12-18,BOS,0,1,1,1,4,22.833333333333332,W,3,1,,regular_season,2025-26,8480280,J. Swayman
2025-12-20,MIN,0,2,2,-2,5,22.116666666666667,L,2,5,,regular_season,2025-26,8479406,F. Gustavsson
2025-12-21,VGK,0,2,2,0,3,22.283333333333335,W,4,3,,regular_season,2025-26,8479394,C. Hart
2025-12-23,CGY,3,0,3,0,4,18.816666666666666,W,5,1,,regular_season,2025-26,8481692,D. Wolf
2025-12-27,CGY,0,1,1,-1,2,24.383333333333333,L,2,3,,regular_season,2025-26,8481692,D. Wolf
2025-12-29,WPG,0,0,0,0,1,21.3,W,3,1,,regular_season,2025-26,8476945,C. Hellebuyck
2025-12-31,BOS,0,1,1,-2,8,23.35,L,2,6,,regular_season,2025-26,8480280,J. Swayman
2026-01-03,PHI,0,0,0,-3,1,21.216666666666665,L,2,5,,regular_season,2025-26,8478435,D. Vladar
2026-01-06,NSH,1,2,3,0,3,19.2,W,6,2,,regular_season,2025-26,8477424,J. Saros
2026-01-08,WPG,0,1,1,2,2,20.516666666666666,W,4,3,,regular_season,2025-26,8476945,C. Hellebuyck
2026-01-10,LAK,2,0,2,2,8,27.45,L,3,4,,regular_season,2025-26,8476341,A. Forsberg
2026-01-12,CHI,1,0,1,1,1,21.183333333333334,W,4,1,,regular_season,2025-26,8481519,S. Knight
2026-01-13,NSH,1,2,3,0,4,23.983333333333334,L,3,4,,regular_season,2025-26,8477424,J. Saros
2026-01-15,NYI,0,0,0,0,1,24.666666666666668,L,0,1,,regular_season,2025-26,8478009,I. Sorokin
2026-01-22,PIT,0,0,0,-1,4,19.283333333333335,L,2,6,,regular_season,2025-26,8481668,A. Silovs
2026-01-24,WSH,0,3,3,2,4,26.266666666666666,W,6,5,,regular_season,2025-26,8479292,C. Lindgren
2026-01-26,ANA,0,4,4,2,1,20.15,W,7,4,,regular_season,2025-26,8478024,V. Husso
2026-01-29,SJS,1,2,3,3,2,25.333333333333332,W,4,3,,regular_season,2025-26,8482137,Y. Askarov
2026-01-31,MIN,1,0,1,-2,5,17.366666666666667,L,3,7,,regular_season,2025-26,8482661,J. Wallstedt
2026-02-03,TOR,0,0,0,-1,4,20.783333333333335,L,2,5,,regular_season,2025-26,8476932,A. Stolarz
2026-02-04,CGY,2,0,2,1,5,25.45,L,3,4,,regular_season,2025-26,8482445,D. Cooley
2026-02-25,ANA,0,0,0,-2,3,20.583333333333332,L,5,6,,regular_season,2025-26,8480843,L. Dostal
2026-02-26,LAK,1,3,4,2,1,14.866666666666667,W,8,1,,regular_season,2025-26,8475311,D. Kuemper
2026-02-28,SJS,1,0,1,0,5,21.783333333333335,L,4,5,,regular_season,2025-26,8482137,Y. Askarov
2026-03-03,OTT,2,3,5,2,4,23.133333333333333,W,5,4,,regular_season,2025-26,8476999,L. Ullmark
2026-03-06,CAR,0,1,1,-2,0,21.45,L,3,6,,regular_season,2025-26,8475883,F. Andersen
2026-03-08,VGK,1,0,1,0,2,20.983333333333334,W,4,2,,regular_season,2025-26,8478499,A. Hill
2026-03-10,COL,0,2,2,-1,5,22.85,W,4,3,,regular_season,2025-26,8478406,M. Blackwood
2026-03-12,DAL,0,1,1,1,0,17.6,L,2,7,,regular_season,2025-26,8479979,J. Oettinger
2026-03-13,STL,0,1,1,1,3,21.1,L,2,3,,regular_season,2025-26,8480981,J. Hofer
2026-03-15,NSH,1,0,1,0,2,3.2,W,3,1,,regular_season,2025-26,8481020,J. Annunen
2026-04-20,ANA,0,2,2,1,2,22.1,W,4,3,1.0,first_round,2025-26,8480843,L. Dostal
2026-04-22,ANA,1,1,2,-1,3,24.933333333333334,L,4,6,2.0,first_round,2025-26,8480843,L. Dostal
2026-04-24,ANA,0,2,2,-1,1,20.866666666666667,L,4,7,3.0,first_round,2025-26,8480843,L. Dostal
2026-04-26,ANA,0,1,1,-1,2,21.75,L,3,4,4.0,first_round,2025-26,8480843,L. Dostal
2026-04-28,ANA,2,0,2,1,4,23.366666666666667,W,4,1,5.0,first_round,2025-26,8480843,L. Dostal
2026-04-30,ANA,0,1,1,-1,1,24.016666666666666,L,2,5,6.0,first_round,2025-26,8480843,L. Dostal
